,image,edge_density,mean_h_channel,mean_s_channel,mean_v_channel,std_h_channel,std_s_channel,std_v_channel,cnn_symmetry_left_right,cnn_symmetry_up_down,slope_redies,fourier_sigma,2d_fractal_dimension,1st_order_eoe,room_type,reading,gaming,socializing,cleaning,playing,exercise,working,shopping,enclosed area,far-away horizon,open area,semi-enclosed area,bed,window ,cabinet,table,plant,chair,"painting, picture",sofa,lamp,cushion,flower,book,light,orientation5,length7,curvature7
749,kitchen_2069.png,69.217,0.07031,0.3056,0.5956,0.1133,0.2676,0.2204,0.3526,0.3549,-2.909,0.008473,1.342,3.256,kitchen,0.310800792968682,0.2603986227697381,0.1974453440401632,0.3501327460855676,0.2085845875035391,0.2240189153284353,0.3292853571988586,0.2127315908264623,0.7411100647557767,0.3170839110011965,0.3029205556213653,0.2135986928829912,0,0,1,0,0,0,0,0,1,0,0,0,1,3970.47907954665,1140.13986173438,13.4113923394065
750,kitchen_2071.png,112.15,0.08644,0.3688,0.448,0.1123,0.2082,0.1817,0.4377,0.4452,-2.244,0.006017,1.624,4.13,kitchen,0.2845192911835916,0.2583143624366588,0.2634211654594806,0.327555359843125,0.1822406798077208,0.2065190747070782,0.342580730804516,0.2927165297416811,0.7744414579713178,0.2547184009695664,0.2417340784348657,0.2358427948805484,0,1,1,1,0,1,0,0,1,0,0,0,1,3383.65395255188,0.0,11.6156684520064
751,kitchen_2073.png,95.172,0.08249,0.2791,0.513,0.1509,0.1763,0.2383,0.4178,0.4439,-2.727,0.01417,1.463,3.714,kitchen,0.3350888728991483,0.2572142837540811,0.2376851768818849,0.3057507951229498,0.1993029933337514,0.2006635150854312,0.387045976691176,0.2561036015560862,0.7774727154626123,0.2455121685977402,0.2258748795057452,0.2224994839193212,0,1,1,1,0,1,0,0,1,0,0,0,0,4556.57593218672,780.493550165509,12.2031964566112
752,kitchen_2078.png,101.567,0.1307,0.1835,0.527,0.1103,0.1595,0.196,0.3973,0.4064,-2.757,0.009755,1.418,3.777,kitchen,0.3387270794294849,0.2759263414156341,0.2589092764770519,0.332965283735683,0.2326131548162922,0.2385439770789361,0.3358689719859779,0.2779500927888053,0.7206374275078445,0.2327907909791471,0.2530705137118333,0.2809071748075235,0,1,1,0,1,0,1,0,1,0,1,0,1,4100.55174924784,394.40077143866,10.1041253735852
753,kitchen_2079.png,74.825,0.3332,0.09023,0.5754,0.2075,0.1584,0.2004,0.3664,0.3347,-2.997,0.008695,1.288,4.126,kitchen,0.3798307439495608,0.2452744131707112,0.20433368028478,0.4095429771875339,0.2492552528603974,0.2192466782759305,0.3890998390525744,0.2090991633589109,0.7914984177549386,0.2034295933204657,0.2123802905776113,0.2194160355751228,0,1,1,0,0,1,0,0,0,0,0,1,0,3112.01891822221,274.325093950986,31.3661625429044
754,kitchen_2084.png,112.096,0.09684,0.5573,0.6643,0.06524,0.2599,0.2399,0.3992,0.4978,-2.818,0.01393,1.23,3.686,kitchen,0.2802432129653989,0.2472138073425168,0.2040740028785507,0.3448855937006985,0.1913919437116145,0.2446430951557371,0.2538633751797734,0.1871456473381291,0.8069799263815219,0.2761846996430808,0.2488276013609101,0.2111873916181013,0,1,1,0,0,0,0,0,0,0,0,0,1,4881.53634717819,683.477397602842,27.5869523217542
755,kitchen_2095.png,72.945,0.07716,0.6637,0.5505,0.06596,0.2413,0.2188,0.4362,0.3917,-3.028,0.0114,1.153,3.66,kitchen,0.3420789644366386,0.2592153751712848,0.2005144121221041,0.3955177841868248,0.2315996548692218,0.2030960018908609,0.3798753746138021,0.240454947191202,0.8311901524803444,0.2955532650486523,0.2521693962583418,0.1887217419004876,0,1,1,0,0,0,0,0,0,0,0,0,1,3069.56985260622,347.266147131495,32.1077950717004
756,kitchen_2110.png,87.057,0.1823,0.226,0.4199,0.1883,0.1941,0.2741,0.4091,0.3938,-2.868,0.008377,1.324,3.589,kitchen,0.3838586106510484,0.2667561649450799,0.3629813159559412,0.3619058693200246,0.2169950172266315,0.2182395009360141,0.2870772249014983,0.2399276815956643,0.7881670056328742,0.2424457920516,0.2146278690844666,0.231875592875105,0,1,1,0,0,1,0,0,1,0,1,1,0,5085.02927250936,558.754037083621,17.9280628503304
757,kitchen_2120.png,67.293,0.07898,0.525,0.3284,0.09178,0.3,0.2558,0.4458,0.2826,-2.83,0.01243,1.166,3.645,kitchen,0.2990062329030707,0.2548022239800587,0.2822937190098914,0.359039332230699,0.2244003264328503,0.2328196601868733,0.3791864170918303,0.2676556855857985,0.7683180002885965,0.2565381121736816,0.2492893065010907,0.2153169136002276,0,1,1,0,0,0,0,0,1,0,0,1,0,3723.75056696189,0.0,15.276752160966
758,kitchen_2123.png,115.742,0.09173,0.2881,0.6237,0.1357,0.2225,0.2049,0.4994,0.4336,-2.44,0.005231,1.461,4.122,kitchen,0.3017837425819105,0.2516816987300299,0.2175926364524241,0.3390457692917577,0.2267765174371425,0.1930730408480727,0.2988111816228851,0.2486354628321443,0.6826855576253843,0.209406205971718,0.2821217328951798,0.2406604994190298,0,0,1,0,1,0,0,0,1,0,1,0,1,3314.14939914486,140.178404868664,27.8868184609576
759,kitchen_2131.png,110.183,0.1235,0.19,0.654,0.169,0.2158,0.2075,0.4096,0.4179,-2.581,0.005322,1.456,3.864,kitchen,0.2869342554394345,0.2466582181572991,0.2419905442484518,0.3413583084826993,0.1948673498646569,0.2139028752789222,0.4757582070508204,0.2923024382776905,0.7931341877207762,0.2670919550363414,0.2417917687537007,0.2293821376200935,0,0,1,0,1,0,1,0,1,0,0,0,1,2842.62272926741,993.531068158482,4.59563987938678
760,kitchen_2134.png,78.483,0.0807,0.3467,0.4288,0.06665,0.2121,0.1799,0.3241,0.3537,-2.734,0.0209,1.264,4.106,kitchen,0.3854639781454753,0.255175812267544,0.3519698444187247,0.297328857544175,0.1912849648597868,0.2176204130495388,0.3210221226409454,0.2555943845509662,0.8479460510473511,0.2486704581938297,0.199239217165677,0.187283325332486,0,0,1,1,0,1,1,0,0,0,0,0,1,3768.68568649238,0.0,22.8508867955061
761,kitchen_2153.png,104.049,0.07725,0.5635,0.4837,0.08583,0.2779,0.236,0.4612,0.4082,-2.637,0.01071,1.408,4.287,kitchen,0.4120735412260216,0.3262538080222273,0.3875611065943004,0.3590654206549207,0.2645554130371261,0.2634877727074588,0.3425070098106415,0.3180271562179411,0.7828596088612572,0.2951922748820471,0.2440567538215182,0.2671723280564393,0,1,1,1,1,1,1,0,1,0,0,0,1,3437.98255265521,579.463764002194,22.9611750080798
762,kitchen_2154.png,103.966,0.08427,0.5394,0.5266,0.1007,0.2127,0.1964,0.4676,0.4996,-2.501,0.0147,1.533,3.71,kitchen,0.4093752272462544,0.2800793140994677,0.3235126464144828,0.3242833847931813,0.2148110831437101,0.2415102901880842,0.253322882793008,0.2314940392201742,0.7472473001222921,0.2826373618973575,0.2390048636068324,0.277890450817474,0,1,1,0,1,1,0,0,1,0,0,0,1,4194.41546642642,154.613575618614,18.5275669072053
763,kitchen_2172.png,119.939,0.0927,0.4618,0.5815,0.06422,0.2481,0.2681,0.4256,0.4381,-2.712,0.00841,1.354,4.108,kitchen,0.42482359828241,0.2816160106957932,0.3409342091554824,0.343086106175916,0.2567857787267274,0.2284681866673314,0.3444090727271103,0.3109844198630403,0.7903490173417513,0.2285171344765457,0.2456939530195392,0.2450546543421813,0,1,1,1,0,1,1,0,1,0,0,0,0,3681.60079770768,383.827327065835,5.16608746819188
764,kitchen_2179.png,63.021,0.07519,0.2395,0.6495,0.1391,0.2563,0.1875,0.2878,0.3568,-2.837,0.01555,1.179,3.792,kitchen,0.3246556180620395,0.2524549012047181,0.1910619972200318,0.3397848822844194,0.2314069840496976,0.2381218907110627,0.3053568132791328,0.210928599414295,0.6453425267924088,0.302348609339042,0.3702935295498799,0.2504091375093299,0,1,1,0,1,0,1,0,0,0,0,0,0,3893.48742323919,852.514221400842,3.10751334837421
765,kitchen_2185.png,69.631,0.08429,0.4026,0.5255,0.03703,0.2773,0.1737,0.4236,0.356,-2.666,0.01003,1.291,3.867,kitchen,0.3173875796992433,0.2508013880116341,0.2316452708239099,0.3652641015763175,0.2099324220389614,0.2145928415329002,0.321990454912308,0.2498931295185459,0.8012698911891938,0.257503012136853,0.2274363896632129,0.2217479146970357,0,1,1,0,1,1,1,0,1,0,0,1,1,3300.18017915706,698.083684436501,20.1744860828744
766,kitchen_2195.png,120.053,0.9802,0.3036,0.4397,0.2021,0.2645,0.2421,0.3873,0.3986,-2.732,0.008862,1.361,3.6,kitchen,0.3978639113510524,0.2858812884266092,0.3055295650357595,0.3505599648479183,0.2131453805860475,0.2140458338287456,0.3120496472701231,0.2288755387343655,0.742147658200603,0.3359222835852111,0.3003181098862558,0.2506193796103509,0,0,1,1,0,0,0,0,1,0,1,0,1,4922.85073627434,408.64183150637,11.9681910477642
767,kitchen_2205.png,92.251,0.06383,0.3956,0.5482,0.1389,0.2269,0.1999,0.3943,0.4247,-2.765,0.02241,1.417,3.75,kitchen,0.3515534380637698,0.2569432953477781,0.2867869699061764,0.3231150356893794,0.2164927898685495,0.2252920644057482,0.2603062058197011,0.2414185246175313,0.7865750080420697,0.2904127878820755,0.2073642503821146,0.2930194214766962,0,1,1,1,0,0,0,0,0,0,0,0,1,3805.29244271618,353.736638607025,11.4979153400937
768,kitchen_2214.png,79.944,0.09864,0.3895,0.5062,0.1563,0.3067,0.2219,0.36,0.314,-2.762,0.007141,1.263,4.061,kitchen,0.2880158574671172,0.2400021901914927,0.2189535275169379,0.3685791051308122,0.2039637677904237,0.2033123483091043,0.3713509760910842,0.2492709810024844,0.7983527663994839,0.2511159215382395,0.233934364940802,0.1961214664514239,0,0,1,0,0,0,1,0,1,0,0,0,0,3357.75896359437,0.0,14.7752371862477
769,kitchen_2240.png,93.828,0.0374,0.1448,0.6491,0.1441,0.1507,0.1981,0.3763,0.4442,-2.591,0.00615,1.372,3.797,kitchen,0.2970118395528603,0.2537183869414691,0.1998499163301751,0.3598103953293236,0.209259532523624,0.2055295495526208,0.308432273996699,0.2132214390512137,0.667922597853184,0.2973253647190653,0.3301807082913425,0.2637737505206184,0,0,1,0,1,0,0,0,0,0,0,0,1,2995.01544063805,709.52109124546,32.8505246969265
770,kitchen_2245.png,84.047,0.09484,0.3472,0.2107,0.2056,0.235,0.2204,0.3681,0.4586,-2.48,0.007288,1.424,4.236,kitchen,0.3129886356111109,0.2570856092032341,0.3575351298785672,0.2792031252723115,0.2070702809885382,0.1848163614832554,0.4287607604728303,0.2898574150751042,0.7048372587100049,0.1954288319347079,0.2056227633254662,0.2686165626809982,0,1,1,1,1,1,1,0,0,0,0,0,1,3618.05491516253,364.084372360626,26.0574920863949
771,kitchen_2247.png,99.653,0.132,0.2988,0.5646,0.1907,0.2394,0.2158,0.4004,0.3845,-2.817,0.01567,1.32,3.628,kitchen,0.4089614684081825,0.2971876691302793,0.3033515820409199,0.3445019062031649,0.2375108505088434,0.2393979015357199,0.4174422003877832,0.2581056641851935,0.7946825585336078,0.3024160790838784,0.271325777007182,0.2433391961916141,0,0,1,1,0,1,1,1,0,0,0,0,1,3176.44407983062,829.682573301879,18.6788888747885
772,kitchen_2267.png,102.502,0.052,0.1655,0.7481,0.1118,0.1719,0.181,0.4306,0.39,-2.466,0.007952,1.382,3.885,kitchen,0.312548868728258,0.2458315027439729,0.2636150285737509,0.3618627597009094,0.219900891545393,0.2221500624413912,0.3620317888786803,0.3170863709793423,0.6992514649922694,0.3043529017541032,0.3017596424939406,0.2441195754292291,0,1,1,1,0,1,1,0,1,0,0,0,1,4544.76798268445,535.627005586793,24.9515636250862
773,kitchen_2273.png,88.75,0.07435,0.3205,0.6559,0.1041,0.2354,0.2088,0.3814,0.4052,-2.729,0.005825,1.226,4.034,kitchen,0.3715262605270585,0.2659488174305435,0.2528610804034406,0.3791863717141617,0.2226611645982603,0.2324941266136219,0.3566709281832552,0.2432783608586321,0.8059518863431434,0.269140993750744,0.2570922062757733,0.2390439243864326,0,1,1,1,0,1,0,0,1,0,0,0,1,3642.85766297259,212.99380948407,21.2301973135144
774,kitchen_2274.png,77.737,0.09302,0.1514,0.6574,0.1596,0.1691,0.2113,0.325,0.3273,-2.49,0.01168,1.342,3.75,kitchen,0.3415555788251445,0.2634463363351798,0.2358568276808245,0.3433978696475942,0.2368330900856657,0.2590330340320593,0.3032930680821629,0.2081541654012044,0.7138614209026876,0.2568856649765785,0.2894998015799082,0.2454445470574646,0,1,1,0,0,0,0,0,0,0,0,0,1,4141.29983407136,918.40594989044,7.89451607828728
775,kitchen_2281.png,86.417,0.9922,0.2886,0.5622,0.1674,0.2198,0.2056,0.393,0.3566,-2.668,0.005737,1.3,3.586,kitchen,0.3547517874785089,0.2720549974001099,0.2478890121826871,0.3731342927598158,0.2086494509509564,0.2223150776584936,0.3521510735190621,0.237518819827694,0.7489336937621741,0.292265140649817,0.3018564223452165,0.2062957297578823,0,1,0,1,0,1,1,0,0,0,0,0,1,3870.03295254934,737.8496071824,11.8723239679933
776,kitchen_2294.png,40.714,0.05094,0.1917,0.493,0.2331,0.1793,0.15,0.3126,0.397,-2.784,0.00722,1.215,3.837,kitchen,0.3535371983473452,0.2662855897699128,0.201611151091663,0.334503855505316,0.2225073629814858,0.2180226590404783,0.2464859945816465,0.1961538432348626,0.7245751443535076,0.2827100263872659,0.2923352286326557,0.2711883834074707,0,1,1,0,0,0,0,0,0,0,0,0,0,3517.68937111364,814.492717473569,36.2345974042307
777,kitchen_2298.png,92.452,0.1055,0.1768,0.6426,0.08032,0.1168,0.2612,0.3714,0.311,-2.694,0.005506,1.268,3.99,kitchen,0.3240426095955039,0.2584896643507864,0.2427747382687955,0.3276918546262604,0.211807399386634,0.2119089801360121,0.3485290026269332,0.2262208776205619,0.8141798261788206,0.2103093611933409,0.2263802157899256,0.2134844851843881,0,0,1,0,0,0,1,0,0,0,0,0,1,3560.27083506483,1137.30667952246,14.7341783162366
778,kitchen_2305.png,95.489,0.03443,0.2565,0.6712,0.1565,0.2471,0.2097,0.3609,0.4029,-2.54,0.002761,1.321,4.072,kitchen,0.3438224288426589,0.2634507677442989,0.2565581986211583,0.3664913241832533,0.2235902031051478,0.2195141737575065,0.2949751583599608,0.2658000494119243,0.7328737018722321,0.3120503524539585,0.312623123495313,0.2387593490331805,0,1,1,0,1,0,1,0,0,0,0,1,1,2963.20395745094,195.189186998019,14.8064366928747
779,kitchen_2312.png,99.146,0.1699,0.2567,0.7299,0.1822,0.2429,0.2088,0.3733,0.4378,-2.661,0.01388,1.315,3.841,kitchen,0.3840815014715004,0.2728764076522458,0.2639531851145148,0.3821942171196658,0.222752646434175,0.2305510108183262,0.337836095067211,0.2182158793688965,0.7941328969769659,0.2897184896231921,0.2620091637683512,0.2527965055854692,0,1,1,1,0,1,0,0,1,0,0,0,1,3709.57221979075,322.58824670463,4.66432454611756
780,kitchen_2317.png,67.944,0.08135,0.05157,0.6892,0.2757,0.05309,0.1339,0.4264,0.4763,-2.58,0.008156,1.418,3.91,kitchen,0.2938991635849134,0.2381111100172796,0.19316148165531,0.3706519925549979,0.2261733071027067,0.220265870610491,0.3373965139671209,0.2331688539557745,0.7344274253039464,0.2612551873067953,0.2570141135525139,0.2511754678256554,0,1,1,0,1,0,0,0,0,0,1,0,1,3855.35912901828,739.822162524321,30.1218854386263
781,kitchen_2318.png,109.571,0.09533,0.3664,0.5621,0.1189,0.2081,0.2167,0.4304,0.4586,-2.465,0.006463,1.528,3.659,kitchen,0.3478768645523692,0.2632224569726749,0.256369867558703,0.321673960584539,0.1989987195123116,0.2270450909421846,0.3573387405275772,0.2482213829653316,0.792661831058756,0.2860818387019184,0.2453833132520621,0.2180518705753472,0,0,1,1,0,1,1,0,1,0,0,0,1,3906.93184283776,159.824425912286,6.03595746711575
782,kitchen_2324.png,52.972,0.07068,0.1576,0.7356,0.1668,0.2208,0.1987,0.2358,0.3837,-2.613,0.007416,1.227,3.939,kitchen,0.3550148678164299,0.2679314047415418,0.2342004371627623,0.3328888932418204,0.2344143735213999,0.2690312035024483,0.2657484251552525,0.2214291277178646,0.7471222795247818,0.3185041699534318,0.2747360285966391,0.2496089188864009,0,0,1,0,1,0,1,0,1,0,0,0,1,4440.78812677341,314.553591057312,14.3968523054711
783,kitchen_2325.png,78.652,0.04387,0.219,0.5844,0.09184,0.1675,0.1852,0.4462,0.425,-2.377,0.01045,1.47,3.92,kitchen,0.3229539495167872,0.2603006145068912,0.2272994974873415,0.3295307240295213,0.2317410093180412,0.2350718678467125,0.2496946112613761,0.2357490453225481,0.7439772925886993,0.2898333765965782,0.2735247766219596,0.2487248803277113,0,0,1,0,0,0,0,0,0,0,0,0,1,3654.74928675698,238.275973187175,10.8312986452386
784,kitchen_2330.png,121.918,0.07621,0.4291,0.5413,0.05663,0.2109,0.287,0.4394,0.4393,-2.882,0.01593,1.379,3.646,kitchen,0.3295544387126868,0.2451158764752326,0.2396854121946727,0.3782276348357394,0.2128972969156382,0.2061570826428404,0.4404160852307868,0.295117202583647,0.7667746153186001,0.267651961463538,0.279751724173027,0.2107181252995358,0,0,1,0,0,0,0,0,0,0,0,0,1,3489.5840875516,679.520327111727,8.55782299803823
785,kitchen_2331.png,89.069,0.0651,0.3019,0.3853,0.103,0.1614,0.229,0.4088,0.431,-2.751,0.01585,1.381,4.0,kitchen,0.3103076045881207,0.2677098247878758,0.242283257002223,0.4210496149258855,0.2382781141483409,0.2065850738726245,0.378002718396728,0.2619787831395157,0.7368976335094027,0.2790555311360843,0.2836172242555569,0.2300892301664946,0,1,1,1,0,0,0,0,1,0,0,0,1,3836.49685067563,0.0,29.1047125520985
786,kitchen_2332.png,67.602,0.09072,0.3679,0.62,0.03796,0.1869,0.2314,0.3759,0.4097,-2.917,0.01134,1.166,3.557,kitchen,0.3489681041759189,0.2837883210010221,0.2440381102061829,0.3755490399827803,0.2261852251419071,0.2173843680100438,0.255555702139504,0.2288102952007376,0.8168241908885165,0.2678846060415692,0.2300568232903586,0.2313091121168046,0,1,1,0,0,0,0,0,0,0,0,0,1,4333.6156132748,1518.86047350528,17.6168008727365
787,kitchen_2335.png,66.561,0.06353,0.2402,0.5316,0.11,0.2212,0.1862,0.319,0.3209,-2.609,0.00918,1.276,3.456,kitchen,0.3098371841655055,0.2569266304536357,0.2388349441017686,0.3442828280537996,0.2241060782861992,0.2392140491187808,0.4167865944824324,0.2275343928132188,0.7700170064593185,0.2621779448658324,0.271200074468929,0.2069884337744203,0,0,1,0,1,0,1,0,0,0,0,1,1,2657.72493293035,1597.64546073026,17.3395318690098
788,kitchen_2340.png,63.798,0.08563,0.3586,0.5876,0.03214,0.2401,0.2399,0.2834,0.2938,-2.932,0.005713,1.323,4.002,kitchen,0.4167433223409464,0.284331855272359,0.2689629959366856,0.3447272352322627,0.2543004222415098,0.2555947790999933,0.3157381705020386,0.252849306556459,0.7993779481014551,0.2661236889577997,0.2567539294139301,0.2422974136141171,0,0,1,0,0,1,0,0,0,0,0,0,1,3021.69799214342,676.589971320505,17.6090499901255
789,kitchen_2345.png,49.475,0.1395,0.1255,0.5742,0.1737,0.2299,0.124,0.321,0.3092,-2.725,0.01016,1.251,3.803,kitchen,0.3656065695054682,0.2651040151081812,0.2196684498276702,0.3775673702172887,0.2298111941793985,0.2486556558513273,0.3074161917793669,0.2411937982728164,0.7827556420522821,0.3036489458580387,0.2542511383992551,0.2380059697544657,0,1,1,0,0,0,0,0,0,0,0,0,1,3363.52816718899,341.354292817357,20.4103977451687
790,kitchen_2362.png,99.259,0.2007,0.1336,0.7353,0.2249,0.1517,0.2528,0.3626,0.3462,-2.702,0.01098,1.236,3.65,kitchen,0.3041245891523951,0.2417746627768227,0.2612084642712587,0.3620060370152088,0.2090330247094053,0.2238711576528531,0.3746105105562748,0.2762266368907368,0.7277481776906652,0.2812590850403743,0.2799177538570951,0.2245275549826597,0,1,1,0,1,0,1,0,1,0,0,0,0,3275.2922520898,0.0,17.8703737732217
791,kitchen_2363.png,72.3,0.1185,0.4819,0.54,0.02844,0.1394,0.2063,0.4195,0.3983,-2.722,0.0104,1.315,3.706,kitchen,0.2795020032219195,0.2519530456943734,0.2348261158701367,0.339548453474373,0.1802692106990704,0.1988735173848566,0.3812220118448955,0.1945330449547454,0.7812609882030018,0.2562509460862106,0.2482848480707081,0.2097901820388194,0,0,1,0,0,1,0,0,0,0,0,1,1,3185.38121525333,508.432316350923,14.2127919983201
792,kitchen_2368.png,89.92,0.1938,0.2959,0.3834,0.1707,0.2278,0.2271,0.3436,0.3665,-2.829,0.008372,1.397,4.029,kitchen,0.4244584377122498,0.2954917729824037,0.3995892041195154,0.3400129667385788,0.2384092035028417,0.2428206778889361,0.3498302368679121,0.245329667909564,0.8058938111094257,0.2890888952181101,0.2233849617120798,0.2441051735451151,0,1,1,1,0,1,1,1,1,0,1,0,1,4327.11480060049,0.0,20.1963008103626
793,kitchen_2376.png,130.498,0.07178,0.5395,0.5157,0.1114,0.3232,0.2741,0.3667,0.4042,-2.713,0.01266,1.488,4.268,kitchen,0.3106826585351083,0.2689871965252638,0.2799988195007846,0.3204477315943483,0.200837000407031,0.2053271287854638,0.438332667358105,0.2893898025459241,0.8032624994356724,0.2151103989512591,0.1990696327545072,0.2406488447960532,0,1,1,1,0,1,1,0,1,0,1,0,1,3062.02795208203,0.0,19.8883534068887
794,kitchen_2378.png,72.81,0.07592,0.3928,0.5061,0.09855,0.2606,0.2188,0.3343,0.4136,-2.966,0.006401,1.303,3.84,kitchen,0.3847694902311428,0.2804607717663625,0.2629234013007834,0.3467661614235092,0.2166750137237493,0.2216247880125044,0.2922287557493586,0.2097630506490525,0.8118736708502595,0.2896708288626155,0.2367252205556684,0.240703830573207,0,1,1,0,0,1,0,0,0,0,0,0,0,3993.31383235648,907.759042199856,5.78770041274256
795,kitchen_2395.png,74.412,0.1178,0.0978,0.5381,0.1615,0.09119,0.2146,0.2608,0.3228,-2.779,0.011,1.322,3.669,kitchen,0.3576397306047977,0.2533168436495323,0.2468888172266754,0.3545108437935987,0.2101337027366769,0.2143386614684091,0.3234461198602019,0.1899727120265993,0.7906871328279764,0.2363500504525808,0.2479921503259781,0.2177691915096815,0,1,1,0,1,0,0,0,1,0,0,0,1,4525.65235211579,1025.45646219216,2.05131605361166
796,kitchen_2404.png,103.493,0.1581,0.2569,0.4798,0.1339,0.2218,0.1974,0.3217,0.2974,-2.811,0.01042,1.376,3.865,kitchen,0.3652466023840465,0.2591223967836815,0.273278993287764,0.3343350190261271,0.2232771238803982,0.2309085345723013,0.4353612309265572,0.28124720851294,0.8063608754141434,0.214641048204289,0.2232718682944096,0.2230902212930601,0,0,1,1,0,0,1,0,0,0,1,1,0,3817.88612890731,165.595571174799,27.6566705403422
797,kitchen_2414.png,65.646,0.1026,0.4384,0.4489,0.08898,0.2364,0.1888,0.4267,0.3148,-2.741,0.01143,1.286,4.123,kitchen,0.3836859996007646,0.2821389706378607,0.3202779687180435,0.3232015354729805,0.2444188190947057,0.2504355364791259,0.375259115645626,0.2661477024841585,0.8377455458906724,0.2457160575759923,0.2055112729883319,0.22740880915311,0,1,1,1,0,1,1,0,1,0,0,0,1,3218.94317295749,620.734636394136,17.9821014984307
798,kitchen_2415.png,77.478,0.5375,0.2959,0.4844,0.258,0.2131,0.2565,0.3521,0.416,-2.711,0.005583,1.303,3.825,kitchen,0.3561823411642651,0.2591830159236994,0.2452794559330026,0.3679811057039255,0.2153519149490957,0.2162815157352039,0.3372708778091522,0.2508402422316791,0.772448418775142,0.2612731018451669,0.2450600261757446,0.2512293454750297,0,1,1,0,0,0,1,0,0,0,0,0,1,4347.64664516974,193.434895332767,31.155538401282
